,0,1
437,False,False
438,False,False
439,False,False
440,False,False
441,False,False
442,False,False
443,False,False
444,False,False
445,False,False
446,False,False
447,False,False
448,False,False
449,False,False
450,False,False
451,False,False
452,False,False
453,False,False
454,False,False
455,False,False
456,False,False
457,False,False
458,False,False
459,False,False
460,False,False
461,False,False
462,False,False
463,False,False
464,False,False
465,False,False
466,False,False
467,False,False
468,False,False
469,False,False
470,False,False
471,False,False
472,False,False
473,False,False
474,False,False
475,False,False
476,False,False
477,False,False
478,False,False
479,False,False
480,False,False
481,False,False
482,False,False
483,False,False
484,False,False
485,False,False
486,False,False
487,False,False
488,False,False
489,False,False
490,False,False
491,False,False
492,False,False
493,False,False
494,False,False
495,False,False
496,False,False
497,False,False
498,False,False
499,False,False
500,False,False
501,False,False
502,False,False
503,False,False
504,False,False
505,False,False
506,False,False
507,False,False
508,False,False
509,False,False
510,False,False
511,False,False
512,False,False
513,False,False
514,False,False
515,False,False
516,False,False
517,False,False
518,False,False
519,False,False
520,False,False
521,False,False
522,False,False
523,False,False
524,False,False
525,False,False
526,False,False
527,False,False
528,False,False
529,False,False
530,False,False
531,False,False
532,False,False
533,False,False
534,False,False
535,False,False
536,False,False
537,False,False
538,False,False
539,False,False
540,False,False
541,False,False
542,False,False
543,False,False
544,False,False
545,False,False
546,False,False
547,False,False
548,False,False
549,False,False
550,False,False
551,False,False
552,False,False
553,False,False
554,False,False
555,False,False
556,False,False
557,False,False
558,False,False
559,False,False
560,False,False
561,False,False
562,False,False
563,False,False
564,False,False
565,False,False
566,False,False
567,False,False
568,False,False
569,False,False
570,False,False
571,False,False
572,False,False
573,False,False
574,False,False
575,False,False
576,False,False
577,False,False
578,False,False
579,False,False
580,False,False
581,False,False
582,False,False
583,False,False
584,False,False
585,False,False
586,False,False
587,False,False
588,False,False
589,False,False
590,False,False
591,False,False
592,False,False
593,False,False
594,False,False
595,False,False
596,False,False
597,False,False
598,False,False
599,False,False
600,False,False
601,False,False
602,False,False
603,False,False
604,False,False
605,False,False
606,False,False
607,False,False
608,False,False
609,False,False
610,False,False
611,False,False
612,False,False
613,False,False
614,False,False
615,False,False
616,False,False
617,False,False
618,False,False
619,False,False
620,False,False
621,False,False
622,False,False
623,False,False
624,False,False
625,False,False
626,False,False
627,False,False
628,False,False
629,False,False
630,False,False
631,False,False
632,False,False
633,False,False
634,False,False
635,False,False
636,False,False
637,False,False
638,False,False
639,False,False
640,False,False
641,False,False
642,False,False
643,False,False
644,False,False
645,False,False
646,False,False
647,False,False
648,False,False
649,False,False
650,False,False
651,False,False
652,False,False
653,False,False
654,False,False
655,False,False
656,False,False
657,False,False
658,False,False
659,False,False
660,False,False
661,False,False
662,False,False
663,False,False
664,False,False
665,False,False
666,False,False
667,False,False
668,False,False
669,False,False
670,False,False
671,False,False
672,False,False
673,False,False
674,False,False
675,False,False
676,False,False
677,False,False
678,False,False
679,False,False
680,False,False
681,False,False
682,False,False
683,False,False
684,False,False
685,False,False
686,False,False
687,False,False
688,False,False
689,False,False
690,False,False
691,False,False
692,False,False
693,False,False
694,False,False
695,False,False
696,False,False
697,False,False
698,False,False
699,False,False
700,False,False
701,False,False
702,False,False
703,False,False
704,False,False
705,False,False
706,False,False
707,False,False
708,False,False
709,False,False
710,False,False
711,False,False
712,False,False
713,False,False
714,False,False
715,False,False
716,False,False
717,False,False
718,False,False
719,False,False
720,False,False
721,False,False
722,False,False
723,False,False
724,False,False
725,False,False
726,False,False
727,False,False
728,False,False
729,False,False
730,False,False
731,False,False
732,False,False
733,False,False
734,False,False
735,False,False
736,False,False
737,False,False
738,False,False
739,False,False
740,False,False
741,False,False
742,False,False
743,False,False
744,False,False
745,False,False
746,False,False
747,False,False
748,False,False
749,False,False
750,False,False
751,False,False
752,False,False
753,False,False
754,False,False
755,False,False
756,False,False
757,False,False
758,False,True
759,False,True
760,False,True
761,False,True
762,False,True
763,False,True
764,False,True
765,False,True
766,False,True
767,False,True
768,False,True
769,False,True
770,False,True
771,False,True
772,False,True
773,False,True
774,False,True
775,False,True
776,False,True
777,False,True
778,False,True
779,False,True
780,False,True
781,False,True
782,False,True
783,False,True
784,False,True
785,False,True
786,False,True
787,False,True
788,False,True
789,False,True
790,False,True
791,False,True
792,False,True
793,False,True
794,False,True
795,False,True
796,False,True
797,False,True
798,False,True
799,False,True
800,False,True
801,False,True
802,False,True
803,False,True
804,False,True
805,False,True
806,False,True
807,False,True
808,False,True
809,False,True
810,False,True
811,False,True
812,False,True
813,False,True
814,False,True
815,False,True
816,False,True
817,False,True
818,False,True
819,False,True
820,False,True
821,False,True
822,False,True
823,False,True
824,False,True
825,False,True
826,False,True
827,False,True
828,False,True
829,False,True
830,False,True
831,False,True
832,False,True
833,False,True
834,False,True
835,False,True
836,False,True
837,False,True
838,False,True
839,False,True
840,False,True
841,False,True
842,False,True
843,False,True
844,False,True
845,False,True
846,False,True
847,False,True
848,False,True
849,False,True
850,False,True
851,False,True
852,False,True
853,False,True
854,False,True
855,False,True
856,False,True
857,False,True
858,False,True
859,False,True
860,False,True
861,False,True
862,False,True
863,False,True
864,False,True
865,False,True
866,False,True
867,False,True
868,False,True
869,False,True
870,False,True
871,False,True
872,False,True
873,False,True
874,False,True
875,False,True
876,False,True
877,False,True
878,False,True
879,False,True
880,False,True
881,False,True
882,False,True
883,False,True
884,False,True
885,False,True
886,False,True
887,False,True
888,False,True
889,False,True
890,False,True
891,False,True
892,False,True
893,False,True
894,False,True
895,False,True
896,False,True
897,False,True
898,False,True
899,False,True
900,False,True
901,False,True
902,False,True
903,False,True
904,False,True
905,False,True
906,False,True
907,False,True
908,False,True
909,False,True
910,False,True
911,False,True
912,False,True
913,False,True
914,False,True
915,False,True
916,False,True
917,False,True
918,False,True
919,False,True
920,False,True
921,False,True
922,False,True
923,False,True
924,False,True
925,False,True
926,False,True
927,False,True
928,False,True
929,False,True
930,False,True
931,False,True
932,False,True
933,False,True
934,False,True
935,False,True
936,False,True
937,False,True
938,False,True
939,False,True
940,False,True
941,False,True
942,False,True
943,False,True
944,False,True
945,False,True
946,False,True
947,False,True
948,False,True
949,False,True
950,False,True
951,False,True
952,False,True
953,False,True
954,False,True
955,False,True
956,False,True
957,False,True
958,False,True
959,False,True
960,False,True
961,False,True
962,False,True
963,False,True
964,False,True
965,False,True
966,False,True
967,False,True
968,False,True
969,False,True
970,False,True
971,False,True
972,False,True
973,False,True
974,False,True
975,False,True
976,False,True
977,False,True
978,False,True
979,False,True
980,False,True
981,False,True
982,False,True
983,False,True
984,False,True
985,False,True
986,False,True
987,False,True
988,False,True
989,False,True
990,False,True
991,False,True
992,False,True
993,False,True
994,False,True
995,False,True
996,False,True
997,False,True
998,False,True
999,False,True
1000,False,True
1001,False,True
1002,False,True
1003,False,True
1004,False,True
1005,False,True
1006,False,True
1007,False,True
1008,False,True
1009,False,True
1010,False,True
1011,False,True
1012,False,True
1013,False,True
1014,False,True
1015,False,True
1016,False,True
1017,False,True
1018,False,True
1019,False,True
1020,False,True
1021,False,True
1022,False,True
1023,False,True
1024,False,True
1025,False,True
1026,False,True
1027,False,True
1028,False,True
1029,False,True
1030,False,True
1031,False,True
1032,False,True
1033,False,True
1034,False,True
1035,False,True
1036,False,True
1037,False,True
1038,False,True
1039,False,True
1040,False,True
1041,False,True
1042,False,True
1043,False,True
1044,False,True
1045,False,True
1046,False,True
1047,False,True
1048,False,True
1049,False,True
1050,False,True
1051,False,True
1052,False,True
1053,False,True
1054,False,True
1055,False,True
1056,False,True
1057,False,True
1058,False,True
1059,False,True
1060,False,True
1061,False,True
1062,False,True
1063,False,True
1064,False,True
1065,False,True
1066,False,True
1067,False,True
1068,False,True
1069,False,True
1070,False,True
1071,False,True
1072,False,True
1073,False,True
1074,False,True
1075,False,True
1076,False,True
1077,False,True
1078,False,True
1079,False,True
1080,False,True
1081,False,True
1082,False,True
1083,False,True
1084,False,True
1085,False,True
1086,False,True
1087,False,True
1088,False,True
1089,False,True
1090,False,True
1091,False,True
1092,False,True
1093,False,True
1094,False,True
1095,False,True
1096,False,True
1097,False,True
1098,False,True
1099,False,True
1100,False,True
1101,False,True
1102,False,True
1103,False,True
1104,False,True
1105,False,True
1106,False,True
1107,False,True
1108,False,True
1109,False,True
1110,False,True
1111,False,True
1112,False,True
1113,False,True
1114,False,True
1115,False,True
1116,False,True
1117,False,True
1118,False,True
1119,False,True
1120,False,True
1121,False,True
1122,False,True
1123,False,True
1124,False,True
1125,False,True
1126,False,True
1127,False,True
1128,False,True
1129,False,True
1130,False,True
1131,False,True
1132,False,True
1133,False,True
1134,False,True
1135,False,True
1136,False,True
1137,False,True
1138,False,True
1139,False,True
1140,False,True
1141,False,True
1142,False,True
1143,False,True
1144,False,True
1145,False,True
1146,False,True
1147,False,True
1148,False,True
1149,False,True
1150,False,True
1151,False,True
1152,False,True
1153,False,True
1154,False,True
1155,False,True
1156,False,True
1157,False,True
1158,False,True
1159,False,True
1160,False,True
1161,False,True
1162,False,True
1163,False,True
1164,False,True
1165,False,True
1166,False,True
1167,False,True
1168,False,True
1169,False,True
1170,False,True
1171,False,True
1172,False,True
1173,False,True
1174,False,True
1175,False,True
1176,False,True
1177,False,True
1178,False,True
1179,False,True
1180,False,True
1181,False,True
1182,False,True
1183,False,True
1184,False,True
1185,False,True
1186,False,True
1187,False,True
1188,False,True
1189,False,True
1190,False,True
1191,False,True
1192,False,True
1193,False,True
1194,False,True
1195,False,True
1196,False,True
1197,False,True
1198,False,True
1199,False,True
1200,False,True
1201,False,True
1202,False,True
1203,False,True
1204,False,True
1205,False,True
1206,False,True
1207,False,True
1208,False,True
1209,False,True
1210,False,True
1211,False,True
1212,False,True
1213,False,True
1214,False,True
1215,False,True
1216,False,True
1217,False,True
1218,False,True
1219,False,True
1220,False,True
1221,False,True
1222,False,True
1223,False,True
1224,False,True
1225,False,True
1226,False,True
1227,False,True
1228,False,True
1229,False,True
1230,False,True
1231,False,True
1232,False,True
1233,False,True
1234,False,True
1235,False,True
1236,False,True
1237,False,True
1238,False,True
1239,False,True
1240,False,True
1241,False,True
1242,False,True
1243,False,True
1244,False,True
1245,False,True
1246,False,True
1247,False,True
1248,False,True
1249,False,True
1250,False,True
1251,False,True
1252,False,True
1253,False,True
1254,False,True
1255,False,True
1256,False,True
1257,False,True
1258,False,True
1259,False,True
1260,False,True
1261,False,True
1262,False,True
1263,False,True
1264,False,True
1265,False,True
1266,False,True
1267,False,True
1268,False,True
1269,False,True
1270,False,True
1271,False,True
1272,False,True
1273,False,True
1274,False,True
1275,False,True
1276,False,True
1277,False,True
1278,False,True
1279,False,True
1280,False,True
1281,False,True
1282,False,True
1283,False,True
1284,False,True
1285,False,True
1286,False,True
1287,False,True
1288,False,True
1289,False,True
1290,False,True
1291,False,True
1292,False,True
1293,False,True
1294,False,True
1295,False,True
1296,False,True
1297,False,True
1298,False,True
1299,False,True
1300,False,True
1301,False,True
1302,False,True
1303,False,True
1304,False,True
1305,False,True
1306,False,True
1307,False,True
1308,False,True
1309,False,True
1310,False,True
1311,False,True
1312,False,True
1313,False,True
1314,False,True
1315,False,True
1316,False,True
1317,False,True
1318,False,True
1319,False,True
1320,False,True
1321,False,True
1322,False,True
1323,False,True
1324,False,True
1325,False,True
1326,False,True
1327,False,True
1328,False,True
1329,False,True
1330,False,True
1331,False,True
1332,False,True
1333,False,True
1334,False,True
1335,False,True
1336,False,True
1337,False,True
1338,False,True
1339,False,True
1340,False,True
1341,False,True
1342,False,True
1343,False,True
1344,False,True
1345,False,True
1346,False,True
1347,False,True
1348,False,True
1349,False,True
1350,False,True
1351,False,True
1352,False,True
1353,False,True
1354,False,True
1355,False,True
1356,False,True
1357,False,True
1358,False,True
1359,False,True
1360,False,True
1361,False,True
1362,False,True
1363,False,True
1364,False,True
1365,False,True
1366,False,True
1367,False,True
1368,False,True
1369,False,True
1370,False,True
1371,False,True
1372,False,True
1373,False,True
1374,False,True
1375,False,True
1376,False,True
1377,False,True
1378,False,True
1379,False,True
1380,False,True
1381,False,True
1382,False,True
1383,False,True
1384,False,True
1385,False,True
1386,False,True
1387,False,True
1388,False,True
1389,False,True
1390,False,True
1391,False,True
1392,False,True
1393,False,True
1394,False,True
1395,False,True
1396,False,True
1397,False,True
1398,False,True
1399,False,True
1400,False,True
1401,False,True
1402,False,True
1403,False,True
1404,False,True
1405,False,True
1406,False,True
1407,False,True
1408,False,True
1409,False,True
1410,False,True
1411,False,True
1412,False,True
1413,False,True
1414,False,True
1415,False,True
1416,False,True
1417,False,True
1418,False,True
1419,False,True
1420,False,True
1421,False,True
1422,False,True
1423,False,True
1424,False,True
1425,False,True
1426,False,True
1427,False,True
1428,False,True
1429,False,True
1430,False,True
1431,False,True
1432,False,True
1433,False,True
1434,False,True
1435,False,True
1436,False,True
1437,False,True
1438,False,True
1439,False,True
1440,False,True
1441,False,True
1442,False,True
1443,False,True
1444,False,True
1445,False,True
1446,False,True
1447,False,True
1448,False,True
1449,False,True
1450,False,True
1451,False,True
1452,False,True
1453,False,True
1454,False,True
1455,False,True
1456,False,True
1457,False,True
1458,False,True
1459,False,True
1460,False,True
1461,False,True
1462,False,True
1463,False,True
1464,False,True
1465,False,True
1466,False,True
1467,False,True
1468,False,True
1469,False,True
1470,False,True
1471,False,True
1472,False,True
1473,False,True
1474,False,True
1475,False,True
1476,False,True
1477,False,True
1478,False,True
1479,False,True
1480,False,True
1481,False,True
1482,False,True
1483,False,True
1484,False,True
1485,False,True
1486,False,True
1487,False,True
1488,False,True
1489,False,True
1490,False,True
1491,False,True
1492,False,True
1493,False,True
1494,False,True
1495,False,True
1496,False,True
1497,False,True
1498,False,True
1499,False,True
1500,False,True
1501,False,True
1502,False,True
1503,False,True
1504,False,True
1505,False,True
1506,False,True
1507,False,True
1508,False,True
1509,False,True
1510,False,True
1511,False,True
1512,False,True
1513,False,True
1514,False,True
1515,False,True
1516,False,True
1517,False,True
1518,False,True
1519,False,True
1520,False,True
1521,False,True
1522,False,True
1523,False,True
1524,False,True
1525,False,True
1526,False,True
1527,False,True
1528,False,True
1529,False,True
1530,False,True
1531,False,True
1532,False,True
1533,False,True
1534,False,True
1535,False,True
1536,False,True
1537,False,True
1538,False,True
1539,False,True
1540,False,True
1541,False,True
1542,False,True
1543,False,True
1544,False,True
1545,False,True
1546,False,True
1547,False,True
1548,False,True
1549,False,True
1550,False,True
1551,False,True
1552,False,True
1553,False,True
1554,False,True
1555,False,True
1556,False,True
1557,False,True
1558,False,True
1559,False,True
1560,False,True
1561,False,True
1562,False,True
1563,False,True
1564,False,True
1565,False,True
1566,False,True
1567,False,True
1568,False,True
1569,False,True
1570,False,True
1571,False,True
1572,False,True
1573,False,True
1574,False,True
1575,False,True
1576,False,True
1577,False,True
1578,False,True
1579,False,True
1580,False,True
1581,False,True
1582,False,True
1583,False,True
1584,False,True
1585,False,True
1586,False,True
1587,False,True
1588,False,True
1589,False,True
1590,False,True
1591,False,True
1592,False,True
1593,False,True
1594,False,True
1595,False,True
1596,False,True
1597,False,True
1598,False,True
1599,False,True
1600,False,True
1601,False,True
1602,False,True
1603,False,True
1604,False,True
1605,False,True
1606,False,True
1607,False,True
1608,False,True
1609,False,True
1610,False,True
1611,False,True
1612,False,True
1613,False,True
1614,False,True
1615,False,True
1616,False,True
1617,False,True
1618,False,True
1619,False,True
1620,False,True
1621,False,True
1622,False,True
1623,False,True
1624,False,True
1625,False,True
1626,False,True
1627,False,True
1628,False,True
1629,False,True
1630,False,True
1631,False,True
1632,False,True
1633,False,True
1634,False,True
1635,False,True
1636,False,True
1637,False,True
1638,False,True
1639,False,True
1640,False,True
1641,False,True
1642,False,True
1643,False,True
1644,False,True
1645,False,True
1646,False,True
1647,False,True
1648,False,True
1649,False,True
1650,False,True
1651,False,True
1652,False,True
1653,False,True
1654,False,True
1655,False,True
1656,False,True
1657,False,True
1658,False,True
1659,False,True
1660,False,True
1661,False,True
1662,False,True
1663,False,True
1664,False,True
1665,False,True
1666,False,True
1667,False,True
1668,False,True
1669,False,True
1670,False,True
1671,False,True
1672,False,True
1673,False,True
1674,False,True
1675,False,True
1676,False,True
1677,False,True
1678,False,True
1679,False,True
1680,False,True
1681,False,True
1682,False,True
1683,False,True
1684,False,True
1685,False,True
1686,False,True
1687,False,True
1688,False,True
1689,False,True
1690,False,True
1691,False,True
1692,False,True
1693,False,True
1694,False,True
1695,False,True
1696,False,True
1697,False,True
1698,False,True
1699,False,True
1700,False,True
1701,False,True
1702,False,True
1703,False,True
1704,False,True
1705,False,True
1706,False,True
1707,False,True
1708,False,True
1709,False,True
1710,False,True
1711,False,True
1712,False,True
1713,False,True
1714,False,True
1715,False,True
1716,False,True
1717,False,True
1718,False,True
1719,False,True
1720,False,True
1721,False,True
1722,False,True
1723,False,True
1724,False,True
1725,False,True
1726,False,True
1727,False,True
1728,False,True
1729,False,True
1730,False,True
1731,False,True
1732,False,True
1733,False,True
1734,False,True
1735,False,True
1736,False,True
1737,False,True
1738,False,True
1739,False,True
1740,False,True
1741,False,True
1742,False,True
1743,False,True
1744,False,True
1745,False,True
1746,False,True
1747,False,True
1748,False,True
1749,False,True
1750,False,True
1751,False,True
1752,False,True
1753,False,True
1754,False,True
1755,False,True
1756,False,True
1757,False,True
1758,False,True
1759,False,True
1760,False,True
1761,False,True
1762,False,True
1763,False,True
1764,False,True
1765,False,True
1766,False,True
1767,False,True
1768,False,True
1769,False,True
1770,False,True
1771,False,True
1772,False,True
1773,False,True
1774,False,True
1775,False,True
1776,False,True
1777,False,True
1778,False,True
1779,False,True
1780,False,True
1781,False,True
1782,False,True
1783,False,True
1784,False,True
1785,False,True
1786,False,True
1787,False,True
1788,False,True
1789,False,True
1790,False,True
1791,False,True
1792,False,True
1793,False,True
1794,False,True
1795,False,True
1796,False,True
1797,False,True
1798,False,True
1799,False,True
1800,False,True
1801,False,True
1802,False,True
1803,False,True
1804,False,True
1805,False,True
1806,False,True
1807,False,True
1808,False,True
1809,False,True
1810,False,True
1811,False,True
1812,False,True
1813,False,True
1814,False,True
1815,False,True
1816,False,True
1817,False,True
1818,False,True
1819,False,True
1820,False,True
1821,False,True
1822,False,True
1823,False,True
1824,False,True
1825,False,True
1826,False,True
1827,False,True
1828,False,True
1829,False,True
1830,False,True
1831,False,True
1832,False,True
1833,False,True
1834,False,True
1835,False,True
1836,False,True
1837,False,True
1838,False,True
1839,False,True
1840,False,True
1841,False,True
1842,False,True
1843,False,True
1844,False,True
1845,False,True
1846,False,True
1847,False,True
1848,False,True
1849,False,True
1850,False,True
1851,False,True
1852,False,True
1853,False,True
1854,False,True
1855,False,True
1856,False,True
1857,False,True
1858,False,True
1859,False,True
1860,False,True
1861,False,True
1862,False,True
1863,False,True
1864,False,True
1865,False,True
1866,False,True
1867,False,True
1868,False,True
1869,False,True
1870,False,True
1871,False,True
1872,False,True
1873,False,True
1874,False,True
1875,False,True
1876,False,True
1877,False,True
1878,False,True
1879,False,True
1880,False,True
1881,False,True
1882,False,True
1883,False,True
1884,False,True
1885,False,True
1886,False,True
1887,False,True
1888,False,True
1889,False,True
1890,False,True
1891,False,True
1892,False,True
1893,False,True
1894,False,True
1895,False,True
1896,False,True
1897,False,True
1898,False,True
1899,False,True
1900,False,True
1901,False,True
1902,False,True
1903,False,True
1904,False,True
1905,False,True
1906,False,True
1907,False,True
1908,False,True
1909,False,True
1910,False,True
1911,False,True
1912,False,True
1913,False,True
1914,False,True
1915,False,True
1916,False,True
1917,False,True
1918,False,True
1919,False,True
1920,False,True
1921,False,True
1922,False,True
1923,False,True
1924,False,True
1925,False,True
1926,False,True
1927,False,True
1928,False,True
1929,False,True
1930,False,True
1931,False,True
1932,False,True
1933,False,True
1934,False,True
1935,False,True
1936,False,True
1937,False,True
1938,False,True
1939,False,True
1940,False,True
1941,False,True
1942,False,True
1943,False,True
1944,False,True
1945,False,True
1946,False,True
1947,False,True
1948,False,True
1949,False,True
1950,False,True
1951,False,True
1952,False,True
1953,False,True
1954,False,True
1955,False,True
1956,False,True
1957,False,True
1958,False,True
1959,False,True
1960,False,True
1961,False,True
1962,False,True
1963,False,True
1964,False,True
1965,False,True
1966,False,True
1967,False,True
1968,False,True
1969,False,True
1970,False,True
1971,False,True
1972,False,True
1973,False,True
1974,False,True
1975,False,True
1976,False,True
1977,False,True
1978,False,True
1979,False,True
1980,False,True
1981,False,True
1982,False,True
1983,False,True
1984,False,True
1985,False,True
1986,False,True
1987,False,True
1988,False,True
1989,False,True
1990,False,True
1991,False,True
1992,False,True
1993,False,True
1994,False,True
1995,False,True
1996,False,True
1997,False,True
1998,False,True
1999,False,True
2000,False,True
2001,False,True
2002,False,True
2003,False,True
2004,False,True
2005,False,True
2006,False,True
2007,False,True
2008,False,True
2009,False,True
2010,False,True
2011,False,True
2012,False,True
2013,False,True
2014,False,True
2015,False,True
2016,False,True
2017,False,True
2018,False,True
2019,False,True
2020,False,True
2021,False,True
2022,False,True
2023,False,True
2024,False,True
2025,False,True
2026,False,True
2027,False,True
2028,False,True
2029,False,True
2030,False,True
2031,False,True
2032,False,True
2033,False,True
2034,False,True
2035,False,True
2036,False,True
2037,False,True
2038,False,True
2039,False,True
2040,False,True
2041,False,True
2042,False,True
2043,False,True
2044,False,True
2045,False,True
2046,False,True
2047,False,True
2048,False,True
2049,False,True
2050,False,True
2051,False,True
2052,False,True
2053,False,True
2054,False,True
2055,False,True
2056,False,True
2057,False,True
2058,False,True
2059,False,True
2060,False,True
2061,False,True
2062,False,True
2063,False,True
2064,False,True
2065,False,True
2066,False,True
2067,False,True
2068,False,True
2069,False,True
2070,False,True
2071,False,True
2072,False,True
2073,False,True
2074,False,True
2075,False,True
2076,False,True
2077,False,True
2078,False,True
2079,False,True
2080,False,True
2081,False,True
2082,False,True
2083,False,True
2084,False,True
2085,False,True
2086,False,True
2087,False,True
2088,False,True
2089,False,True
2090,False,True
2091,False,True
2092,False,True
2093,False,True
2094,False,True
2095,False,True
2096,False,True
2097,False,True
2098,False,True
2099,False,True
2100,False,True
2101,False,True
2102,False,True
2103,False,True
2104,False,True
2105,False,True
2106,False,True
2107,False,True
2108,False,True
2109,False,True
2110,False,True
2111,False,True
2112,False,True
2113,False,True
2114,False,True
2115,False,True
2116,False,True
2117,False,True
2118,False,True
2119,False,True
2120,False,True
2121,False,True
2122,False,True
2123,False,True
2124,False,True
2125,False,True
2126,False,True
2127,False,True
2128,False,True
2129,False,True
2130,False,True
2131,False,True
2132,False,True
2133,False,True
2134,False,True
2135,False,True
2136,False,True
2137,False,True
2138,False,True
2139,False,True
2140,False,True
